1767,,,,,821,Domeinnaambeleid,Websitetest Internet.nl,,,,,,,,,,,E-mailtest Internet.nl,,,,,,,,,565
URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,SecurityTxt,RPKI,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,RPKI,Testdatum,Platformgebruik
http://www.wkr.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),,,1281,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 09:20:56,ja,ja,ja,,ja,,ja,ja,2024-06-14 02:06:39,Platform Rijksoverheid Online (AZ/DPC)
http://www.knmidata.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,1278,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.oecdguidelines.nl,Rijksoverheid,BZ (Ministerie van Buitenlandse Zaken),,,1258,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.watkanmijhelpen.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,,1255,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://circulairambachtscentrum.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,1249,ja,nee,nee,ja,nee,waarschuwing,,,,info,ja,2024-06-20 19:12:43,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:47:42
http://leerplatform.it-academieoverheid.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,1249,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,info,ja,2024-06-21 09:20:56,ja,ja,ja,,ja,,ja,ja,2024-06-14 02:06:39,Stichting Pleio
http://rwsinnoveert.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,1244,ja,nee,nee,ja,nee,waarschuwing,,,,info,ja,2024-06-20 18:45:22,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:30:21
http://www.monozakelijk.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMo,1244,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://www.centralecommissiedierproeven.nl,Rijksoverheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",RVO (Rijksdienst voor Ondernemend Nederland),DG AGRO DAD,1239,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.rijksinnovatiecommunity.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),RIC (Rijks Innovatie Community),UBR/Ontwikkelbedrijf,1230,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://nlflag.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGLM,1229,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:12:43,nee,nee,nee,nee,nee,ja,ja,ja,2024-06-13 18:47:42
http://www.maatwerkvoormensen.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/UDAC,1227,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.uitkomstgerichtezorg.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/PG,1199,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.dopingwaaier.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",Dopingautoriteit,,1198,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,waarschuwing,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://www.eumetcal.eu,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,1195,nee,nee,nee,nee,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-20 20:56:14,nee,nee,nee,,nee,nee,nee,ja,2024-06-13 19:43:03
http://www.tegenondermijnendecriminaliteit.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),Politie,,1192,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 06:57:33,nee,ja,ja,,waarschuwing,nee,ja,ja,2024-06-14 00:36:56,Platform Rijksoverheid Online (AZ/DPC)
http://www.rwsnatura2000.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,1179,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://www.datavoorgezondheid.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DICIO,1173,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://wo2.collectienederland.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,1164,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 21:12:54,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:58:23
http://english.deltaprogramma.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DC,1160,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22,Platform Rijksoverheid Online (AZ/DPC)
http://www.dcc-ienw.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,1157,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.onderwijsinspectie.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",IvhO (Inspectie van het Onderwijs),,1157,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 08:49:56,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:41:38,Platform Rijksoverheid Online (AZ/DPC)
http://www.tegengaanradicalisering.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),DJI (Dienst Justitiële Inrichtingen),ROI (Rijksopleidingsinsituut),1153,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.beeldkompas.nl,Rijksoverheid,AZ (Ministerie van Algemene Zaken),DPC (Dienst Publiek en Communicatie),Beeldcentrum,1151,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://draaiboekhielprikscreening.rivm.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,1125,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 18:57:23,nee,nee,ja,,ja,nee,nee,ja,2024-06-13 18:37:21
http://www.vergoedingsns.nl,Rijksoverheid,FIN (Ministerie van Financiën),,,1119,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 08:49:56,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:41:38,Platform Rijksoverheid Online (AZ/DPC)
http://www.gouverneuraruba.com,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,1090,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 01:32:40,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:43:52,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.ilent.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),ILT (Inspectie Leefomgeving en Transport),,1077,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:44:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:45:00,Platform Rijksoverheid Online (AZ/DPC)
http://english.cannabisbureau.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,1066,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
http://www.rwseconomie.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,1064,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.ikz.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",NZa (Nederlandse Zorgautoriteit),IKZ (Informatie Knooppunt Zorgfraude),1060,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://dnadatabank.forensischinstituut.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),NFI (Nederlands Forensisch Instituut),,1050,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 18:57:23,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:37:21,Platform Rijksoverheid Online (AZ/DPC)
http://www.aboutnetherlandscustoms.nl,Rijksoverheid,FIN (Ministerie van Financiën),Douane,,1044,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 06:36:32,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:18:36,Platform Rijksoverheid Online (AZ/DPC)
http://www.slimmezorgestafette.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/Zorgverzekeringen,1026,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://english.kiesraad.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kiesraad,,1015,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
http://www.vrachtwagenheffing.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMo,1012,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.ivd.nl,Rijksoverheid,DEF (Ministerie van Defensie),IVD (Inspectie Veiligheid Defensie),,1007,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://optimaaldigitaal.gebruikercentraal.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,1005,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23
http://www.onehealth.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,1001,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:56:14,nee,nee,ja,,waarschuwing,nee,nee,ja,2024-06-13 19:43:03
http://monitor.aerius.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,995,ja,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:57:33,nee,ja,nee,,nee,ja,nee,ja,2024-06-14 00:36:56
http://www.loonaangifteketen.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),UWV (Uitvoeringsinstituut Werknemersverzekeringen),,993,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.youthatheart.nl,Rijksoverheid,BZ (Ministerie van Buitenlandse Zaken),,,990,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.nlontwikkelingssamenwerking.nl,Rijksoverheid,BZ (Ministerie van Buitenlandse Zaken),,,989,ja,nee,nee,nee,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.kennisnetwerkbiociden.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,985,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:56:14,nee,nee,ja,,nee,nee,nee,ja,2024-06-13 19:43:03
http://english.wrr.nl,Overheid,AZ (Ministerie van Algemene Zaken),WRR (Wetenschappelijke Raad voor het Regeringsbeleid),,981,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
http://www.academievoorinternationalebetrekkingen.nl,Rijksoverheid,BZ (Ministerie van Buitenlandse Zaken),AIB (Academie voor Internationale Betrekkingen),,976,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:25:57,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:36:44,Platform Rijksoverheid Online (AZ/DPC)
http://www.informatiehuismarien.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,961,ja,nee,nee,ja,nee,waarschuwing,,,,info,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://english.euthanasiecommissie.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,RTE (Regionale Toetsingscommissies Euthanasie) ,960,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
http://www.doping.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",Dopingautoriteit,,947,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://www.cybersecurityraad.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),NCTV (Nationaal Coördinator Terrorismebestrijding en Veiligheid),,945,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.registerexterneveiligheid.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,942,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:56:14,nee,nee,ja,,waarschuwing,nee,nee,ja,2024-06-13 19:43:03
http://english.onderwijsinspectie.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",IvhO (Inspectie van het Onderwijs),,941,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
http://www.vnacs.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,941,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 02:47:42,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:30:53,Platform Rijksoverheid Online (AZ/DPC)
http://english.iob-evaluatie.nl,Rijksoverheid,BZ (Ministerie van Buitenlandse Zaken),,IOB,916,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
http://nationaalwaterstofprogramma.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),CSWW,909,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 19:16:22
http://www.jenvacademie.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,,908,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 09:20:56,ja,ja,ja,,ja,,ja,ja,2024-06-14 02:06:39,Platform Rijksoverheid Online (AZ/DPC)
http://www.meldpuntgeneesmiddelentekortendefecten.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CBG (College ter Beoordeling van Geneesmiddelen),,904,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.dutchncca.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),RDI (Rijksinspectie Digitale Infrastructuur),,902,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 06:36:32,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:18:36,Platform Rijksoverheid Online (AZ/DPC)
http://magazinesintern.bedrijfsvoeringrijk.nl/bedrijfsvoeringrijk,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,893,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.a27a12ringutrecht.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,883,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.mirtoverzicht.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMo,881,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.rabarijk.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,878,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://schoudersonderschoon.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),WVL,875,ja,nee,nee,ja,nee,waarschuwing,,,,info,ja,2024-06-20 20:16:13,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:27:23
http://www.bureautoetsinginvesteringen.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),,DG B&I TOP,875,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.igj.nl/zorgnetwerken,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",IGJ (Inspectie Gezondheidszorg en Jeugd),,873,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 18:57:23,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:37:21,Platform Rijksoverheid Online (AZ/DPC)
http://www.samenwerkingrijknoord.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",DUO (Dienst Uitvoering Onderwijs),,859,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:25:57,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:36:44,Platform Rijksoverheid Online (AZ/DPC)
http://www.biociden.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,853,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:56:14,nee,nee,ja,,nee,nee,nee,ja,2024-06-13 19:43:03
http://wiegebruiktmijngegevens.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,840,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-21 08:49:56,ja,ja,ja,,ja,ja,ja,ja,2024-06-14 01:41:38
http://inclusie.gebruikercentraal.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,833,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23
http://magazinesintern.rijksvastgoedbedrijf.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),RVB (Rijksvastgoedbedrijf),,830,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 06:15:32,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:00:56,Platform Rijksoverheid Online (AZ/DPC)
http://www.lerenvoorveiligheid.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,827,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:56:14,nee,nee,ja,,nee,nee,nee,ja,2024-06-13 19:43:03
http://www.hansken.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),NFI (Nederlands Forensisch Instituut),,817,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:44:18,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:47:44,Platform Rijksoverheid Online (AZ/DPC)
http://www.nldigitalgovernment.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,785,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 19:43:03
http://www.delerarenagenda.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",,,778,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.in-made.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),DJI (Dienst Justitiële Inrichtingen),,769,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.staatscommissietegendiscriminatieenracisme.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,762,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 06:57:33,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:36:56,Platform Rijksoverheid Online (AZ/DPC)
http://www.expertisecentrummggz.nl,Rijksoverheid,DEF (Ministerie van Defensie),,Expertisecentrum Militaire Geestelijke Gezondheidszorg (EC MGGZ),735,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://erfgoedmonitor.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,732,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-21 02:47:42,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:30:53
http://www.versterkencyberweerbaarheid.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGWB,727,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 05:36:31,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:35:15,Platform Rijksoverheid Online (AZ/DPC)
http://english.kimnet.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/KiM,726,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
